2021-11-24 15:12:56,645: 'c'
2021-11-24 15:12:56,749: 'm'
2021-11-24 15:12:56,896: 'd'
2021-11-24 15:12:58,007: Key.enter
2021-11-24 15:13:07,108: 'c'
2021-11-24 15:13:07,248: 'm'
2021-11-24 15:13:07,401: 'd'
2021-11-24 15:13:07,588: 'd'
2021-11-24 15:13:07,768: 'd'
2021-11-24 15:13:07,929: 'd'
2021-11-24 15:13:08,058: 'd'
2021-11-24 15:13:08,210: 'd'
2021-11-24 15:13:08,392: 'd'
2021-11-24 15:13:09,507: Key.enter
